id_bien,no_voie,type_voie,voie,b_t_q,type_bien,nb_piece,surface,id_commune
16026,46,AV,EDOUARD MILLAUD,B,Appartement,2,48,69069
16027,12,RUE,MAGENTA,,Appartement,1,68,69266
16028,2,RUE,MOULOUDJI,,Appartement,3,61,69389
16029,32,RUE,DU 24 MARS 1852,,Appartement,1,18,69389
16030,33,RUE,DES TUILERIES,,Appartement,2,47,69389
16031,7,RTE,DE BEAUNE,,Maison,3,64,71014
16032,1757,RTE,DE LA FRASSE,,Appartement,4,50,74085
16033,1,PAS,DE LA TRINITE,,Appartement,1,18,75102
16034,43,RUE,DE CLERY,,Appartement,1,38,75102
16035,147,BD,SAINT MICHEL,,Appartement,3,45,75105
16036,65,RUE,DE RENNES,,Appartement,1,13,75106
16037,11,AV,BEAUCOUR,B,Appartement,2,43,75108
16038,192,BD,HAUSSMANN,,Appartement,1,35,75108
16039,10,RUE,DE LIEGE,,Appartement,2,23,75109
16040,22,RUE,SAINT LAZARE,,Appartement,5,55,75109
16041,95,QUAI,DE VALMY,,Appartement,2,31,75110
16042,50,RUE,DE LA FONTAINE AU ROI,,Appartement,1,15,75111
16043,21,RUE,DE NEMOURS,,Appartement,3,36,75111
16044,8,RUE,PASTEUR,,Appartement,2,32,75111
16045,109,BD,DE CHARONNE,,Appartement,2,35,75111
16046,11,PL,DE LA NATION,B,Appartement,6,225,75111
16047,16,RUE,MOREAU,,Appartement,1,12,75112
16048,44,RUE,CROZATIER,,Appartement,5,126,75112
16049,49,BD,VINCENT AURIOL,,Appartement,3,52,75113
16050,12,BD,SAINT JACQUES,,Appartement,2,37,75114
16051,9,RUE,ADOLPHE FOCILLON,,Appartement,2,31,75114
16052,93,AV,DU GENERAL LECLERC,,Appartement,1,30,75114
16053,129,BD,BRUNE,,Appartement,3,90,75114
16054,85,BD,BRUNE,,Appartement,1,48,75114
16055,74,RUE,DU COMMERCE,,Appartement,2,40,75115
16056,1,RUE,SARASATE,,Appartement,4,77,75115
16057,91,RUE,BOILEAU,,Appartement,2,59,75116
16058,63,AV,MARCEAU,,Appartement,1,33,75116
16059,34,RUE,GAUTHEY,,Appartement,1,34,75117
16060,25,RUE,VAUVENARGUES,,Appartement,3,74,75118
16061,141,AV,JEAN JAURES,,Appartement,3,81,75119
16062,407,RUE,ARISTIDE BRIAND,,Appartement,3,43,76351
16063,5,RUE,D ARIANE,,Appartement,3,90,77111
16064,56,AV,DE VERDUN,,Appartement,1,31,77475
16065,2,PL,DE L EGLISE,,Appartement,3,70,77510
16066,32,AV,DE LA REPUBLIQUE,,Maison,2,40,78089
16067,1,PL,MARTIN LUTHER KING,,Appartement,3,60,78297
16068,1,IMP,DE CAMARGUE,,Appartement,4,89,78383
16069,20,RUE,DE BREHAT,,Appartement,3,72,78423
16070,21,RUE,DE KOPRIVNICE,,Appartement,4,74,78621
16071,8,PL,ALEXANDRE 1E LOUIS BARTHOU,,Appartement,2,63,78646
16072,22,RUE,COSTE,B,Appartement,2,37,78646
16073,25,RUE,DE LA RIGOLE,,Maison,5,90,78688
16074,9717,CHE,DE FOURNIGUE,,Appartement,2,28,83016
16075,727,AV,DE LA BAIE DES ISLES,,Appartement,2,28,83071
16076,9002,,LES COTEAUX DE LA NARTELLE,,Appartement,2,28,83115
16077,43,ALL,DES ROSSIGNOLS,,Appartement,2,46,83126
16078,20,RUE,DES REMPARTS,,Appartement,1,18,85194
16079,33,AV,DE LOUYAT,,Appartement,2,77,87085
16080,2,BD,ARISTIDE BRIAND,,Appartement,2,53,89387
16081,25,RUE,CHARLES DE GAULLE,,Appartement,3,66,91086
16082,4,RUE,DE LA ROCHE BENOTTE,,Appartement,1,19,91226
16083,15,RUE,DES PONTS,,Appartement,3,60,91433
16084,1,RUE,DU VILLAGE,,Appartement,4,128,91630
16085,49,RUE,BOILEAU,,Appartement,3,61,91691
16086,3,ALL,VAN GOGH,,Maison,7,125,91692
16087,90,RUE,MOSLARD,,Appartement,3,59,92025
16088,2,RUE,JEANNE D ARC,,Appartement,2,45,92040
16089,126,RUE,LOUIS ROUQUIER,,Appartement,2,38,92044
16090,135,BD,BINEAU,,Appartement,2,48,92051
16091,28,RUE,FERNAND HERBAUT,,Appartement,3,53,93005
16092,17,QUAI,DE LA MARINE,,Appartement,3,66,93039
16093,70,AV,DES TULIPES,,Appartement,3,79,93047
16094,26,BD,ROUGET DE LISLE,,Appartement,2,55,93048
16095,131,RUE,DE PARIS,,Appartement,2,46,93048
16096,86,AV,EMILE COSSONNEAU,,Appartement,3,69,93051
16097,11,RUE,MONTGOLFIER,,Maison,2,33,93077
16098,15,AV,DOC ANTOINE LACROIX,,Appartement,3,71,94043
16099,35,AV,DES TILLEULS,,Appartement,2,59,94044
16100,14,RUE,DE L EPINETTE,,Appartement,3,65,94067
16101,26,RUE,DE LA FOSSE ROUGE,,Appartement,4,70,94071
16102,17,AV,D ATTILLY,,Appartement,4,80,94075
16103,50,RUE,JEAN BAPTISTE BAUDIN,,Maison,3,74,94076
16104,3,RUE,MAXIMILIEN,,Appartement,3,50,94079
16105,17,RUE,DES DESERTS,,Appartement,3,55,95018
16106,19,RUE,ERNESTINE,,Appartement,2,30,95018
16107,18,RUE,CHARLES MOIROUD,,Maison,4,88,95205
16108,1,RUE,DU PAPIER COUCHE,,Appartement,3,68,95218
16109,1,RUE,DE LA FOSSE AUX BICHES,,Appartement,4,72,95252
16110,1,RUE,DES CLOSEAUX,,Appartement,3,61,95252
16111,9,RUE,BONNE RENCONTRE,,Appartement,2,32,95252
16112,9007,RES,DU BOIS BOULOGNE,,Appartement,4,80,95313
16113,4,RUE,DES ORMES,,Appartement,3,65,95427
16114,43,AV,DE PARIS,B,Appartement,5,90,95598
16115,9110,AV,CLAUDE BERNARD,,Maison,5,90,11069
16116,123,RUE,DE LA REPUBLIQUE,,Appartement,2,46,28218
16117,17,RUE,DE LA CROIX DES PLANTES,,Appartement,3,72,45082
16118,2,RUE,PIERRE GUINARD,,Appartement,3,65,76351
16119,70,ALL,DES OLIVIERS CAP ESTEREL,,Appartement,2,28,83118
16120,8,AV,LEMERAY,,Appartement,2,56,06004
16121,495,RTE,DE LA MER,,Appartement,2,55,06018
16122,2,RUE,PARMENTIER,,Appartement,1,10,06088
16123,21,AV,DE FABRON,,Appartement,2,60,06088
16124,1,RUE,VINCENT D INDY,B,Appartement,4,98,07324
16125,187,RES,LES FLEURYNES,,Maison,1,25,11145
16126,160,PL,DE LA BONANCE,,Appartement,1,22,11170
16127,2,RUE,JEAN MAINTENON,,Appartement,1,29,16015
16128,2,,HENT KEROUANDENER,,Appartement,2,46,22113
16129,56,RUE,DES COMTESSES,,Appartement,1,38,28085
16130,,RES,LES COLLINES DU RICANTO,,Appartement,2,44,2A004
16131,26,RUE,CARDINAL FESCH,,Appartement,2,26,2A004
16132,2,RUE,CAMILLE DIGNAC,,Appartement,2,40,33199
16133,15,RUE,DANIEL FOURNIER,,Maison,4,83,33366
16134,9,CAE,LAS AGASSAS (RUE DES PIES),,Appartement,1,20,34324
16135,3789,RTE,NAPOLEON,,Appartement,2,50,38059
16136,41,RUE,DU POMARIN,,Maison,7,133,38061
16137,5633,RTE,DU PETIT PLAN,,Appartement,3,53,38253
16138,9,ALL,LES PROVENCALES,,Maison,6,117,38309
16139,70,ALL,DE LA CHEMINEE MORIN,,Maison,5,124,38565
16140,10,RUE,ROUSSIN,,Appartement,1,39,39333
16141,10,RUE,SAINT WAAST,,Appartement,3,104,54528
16142,50,RUE,DU GENERAL CHANZY,,Appartement,4,99,59512
16143,24,BD,HENRI IV,,Appartement,3,71,65440
16144,,AV,FREDERIC MISTRAL,,Appartement,3,60,66037
16145,294,CRS,EMILE ZOLA,,Appartement,1,49,69266
16146,22,RTE,DE GENAS,,Appartement,2,49,69271
16147,13,RUE,STE CATHERINE,,Appartement,2,45,69381
16148,91,RUE,DE SEINE,,Appartement,2,32,75106
16149,118,BD,DE MAGENTA,,Appartement,3,55,75110
16150,15,PAS,D ENFER,,Appartement,1,24,75114
16151,107,RUE,LAURISTON,,Appartement,2,40,75116
16152,53,RUE,CAULAINCOURT,,Appartement,4,75,75118
16153,46,RUE,JOSEPH DE MAISTRE,,Appartement,2,27,75118
16154,6,RUE,DES ANNELETS,,Appartement,2,43,75119
16155,3,RUE,SENARD,,Appartement,1,48,76540
16156,1,PL,SAINT VIVIEN,,Appartement,3,68,76540
16157,3,AV,DES MARRONNIERS,,Appartement,4,73,77014
16158,45,RUE,JEAN GABIN,,Appartement,3,61,78073
16159,19,RUE,DU PROFESSEUR TUFFIER,,Appartement,1,23,78350
16160,1,RUE,JEAN CLAUDE MARY,,Appartement,1,24,78498
16161,20,RUE,DE NOAILLES,,Appartement,3,78,78551
16162,5,AV,CLEMENT ADER,,Appartement,3,58,78621
16163,51,RUE,ROUSSEAU,,Maison,5,93,80021
16164,79,RUE,MIRABEAU,,Appartement,3,61,83009
16165,9003,ALL,ST VINCENT,,Appartement,2,24,83034
16166,23,AV,JEAN JAURES,,Appartement,3,48,83034
16167,66,BD,HYPPOLITE MEGE MOURRIES,,Appartement,4,69,83050
16168,248,RUE,DE LA FONT DES FABRE,,Appartement,2,50,83054
16169,42,RUE,DES NENUPHARS,,Appartement,3,61,85226
16170,2,RUE,DES CHARPENTIERS,,Appartement,4,111,87050
16171,30,,COTE DE MOULIN,,Appartement,2,48,88429
16172,32,RUE,DU DOCTEUR VIGNES,,Appartement,1,21,91174
16173,36,RUE,ALBERT CAMUS,,Appartement,3,51,92002
16174,17,RUE,AMBROISE PARE,,Appartement,3,64,92025
16175,183,RUE,ARMAND SILVESTRE,,Appartement,2,39,92026
16176,14,RUE,JULES PARENT,,Appartement,1,21,92063
16177,20,RUE,DE LA MELONNIERE,,Appartement,3,52,92063
16178,7,RUE,DE LA HALLE,,Appartement,2,35,93047
16179,7,RUE,DE LA HALLE,,Appartement,2,35,93047
16180,7,RUE,DE LA HALLE,,Appartement,1,24,93047
16181,29,GR,GRANDE RUE,,Appartement,3,55,95026
16182,4,RUE,ST CHARLES,,Appartement,2,40,95210
